device_id,timestamp,H2S,NH3,ph_value,aerator_status,rs485_temperature,ambient_temperature,level,pressure,altitude,temperature
ESP32_FEWCD01,2025-04-20T22:18:00,229.97,3.98,7.06,OFF,,,,760.1636,2308.935,21.85
ESP32_FEWCD01,2025-04-20T23:18:00,248.24,1.81,6.84,OFF,,,,758.9188,2272.817,23.09
ESP32_FEWCD01,2025-04-21T00:18:00,229.12,4.28,5.86,ON,271.43,21.21,-0.03334,755.0816,2290.893,24.39
ESP32_FEWCD01,2025-04-21T01:18:00,234.23,5.28,6.22,ON,263.63,22.63,-0.0232,758.0276,2291.255,25.67
ESP32_FEWCD01,2025-04-21T02:18:00,247.85,2.82,5.67,ON,269.25,24.36,-0.0193,760.6272,2296.131,26.83
ESP32_FEWCD01,2025-04-21T03:18:00,242.66,2.95,6.23,OFF,,,,759.5147,2309.064,27.8
ESP32_FEWCD01,2025-04-21T04:18:00,234.76,4.4,5.98,OFF,,,,758.2535,2286.718,28.51
ESP32_FEWCD01,2025-04-21T05:18:00,237.0,6.01,6.83,OFF,,,,757.4496,2308.377,28.92
ESP32_FEWCD01,2025-04-21T06:18:00,227.3,6.15,5.57,ON,272.63,23.07,-0.03199,755.1527,2275.957,28.98
ESP32_FEWCD01,2025-04-21T07:18:00,243.55,2.78,7.35,ON,272.09,22.39,-0.02599,756.4628,2292.487,28.71
ESP32_FEWCD01,2025-04-21T08:18:00,247.84,3.24,6.51,ON,272.15,23.57,-0.01505,755.6874,2304.366,28.12
ESP32_FEWCD01,2025-04-21T09:18:00,227.02,4.45,6.72,OFF,,,,755.8864,2297.953,27.25
ESP32_FEWCD01,2025-04-21T10:18:00,228.26,3.93,7.32,OFF,,,,760.1978,2277.289,26.15
ESP32_FEWCD01,2025-04-21T11:18:00,251.63,4.06,7.31,OFF,,,,757.3037,2272.23,24.91
ESP32_FEWCD01,2025-04-21T12:18:00,254.59,4.37,7.0,ON,264.61,23.34,-0.0328,760.188,2284.788,23.61
ESP32_FEWCD01,2025-04-21T13:18:00,253.21,1.42,6.84,ON,263.39,20.67,-0.02788,759.4713,2272.102,22.33
ESP32_FEWCD01,2025-04-21T14:18:00,232.67,4.27,7.42,ON,269.1,21.08,-0.01974,760.922,2297.364,21.17
ESP32_FEWCD01,2025-04-21T15:18:00,244.91,1.55,6.02,OFF,,,,760.8923,2309.12,20.2
ESP32_FEWCD01,2025-04-21T16:18:00,228.36,3.02,6.91,OFF,,,,758.6532,2285.062,19.49
ESP32_FEWCD01,2025-04-21T17:18:00,248.37,6.43,6.64,OFF,,,,759.334,2308.014,19.08
ESP32_FEWCD01,2025-04-21T18:18:00,235.25,3.38,6.36,ON,266.48,21.41,-0.02239,756.6076,2282.193,19.02
ESP32_FEWCD01,2025-04-21T19:18:00,231.21,3.17,6.54,ON,263.82,22.67,-0.02398,757.0644,2305.455,19.29
ESP32_FEWCD01,2025-04-21T20:18:00,234.67,3.2,5.6,ON,270.34,22.84,-0.01918,760.4031,2303.245,19.88
ESP32_FEWCD01,2025-04-21T21:18:00,238.1,1.13,5.9,OFF,,,,759.7491,2274.414,20.75
ESP32_FEWCD01,2025-04-21T22:18:00,228.11,3.38,6.31,OFF,,,,760.7203,2275.337,21.85
ESP32_FEWCD01,2025-04-21T23:18:00,239.72,6.35,7.27,OFF,,,,760.4964,2305.428,23.09
ESP32_FEWCD01,2025-04-22T00:18:00,236.08,5.26,6.9,ON,272.09,22.22,-0.02826,758.8701,2285.202,24.39
ESP32_FEWCD01,2025-04-22T01:18:00,236.75,1.82,6.3,ON,271.6,20.16,-0.03301,759.0823,2296.526,25.67
ESP32_FEWCD01,2025-04-22T02:18:00,225.03,6.48,6.8,ON,270.8,22.19,-0.01558,757.9205,2273.397,26.83
ESP32_FEWCD01,2025-04-22T03:18:00,248.52,4.91,6.46,OFF,,,,757.878,2306.695,27.8
ESP32_FEWCD01,2025-04-22T04:18:00,246.06,1.78,5.71,OFF,,,,758.7865,2287.998,28.51
ESP32_FEWCD01,2025-04-22T05:18:00,237.98,4.72,5.77,OFF,,,,756.1342,2280.092,28.92
ESP32_FEWCD01,2025-04-22T06:18:00,249.38,5.75,5.78,ON,272.8,23.22,-0.03128,758.7139,2271.946,28.98
ESP32_FEWCD01,2025-04-22T07:18:00,246.11,1.77,6.71,ON,263.88,21.99,-0.01685,760.9849,2284.162,28.71
ESP32_FEWCD01,2025-04-22T08:18:00,238.1,6.49,6.41,ON,271.97,23.96,-0.03466,760.5941,2299.574,28.12
ESP32_FEWCD01,2025-04-22T09:18:00,226.7,1.56,6.87,OFF,,,,759.9632,2273.411,27.25
ESP32_FEWCD01,2025-04-22T10:18:00,227.33,5.02,6.15,OFF,,,,756.6542,2275.464,26.15
ESP32_FEWCD01,2025-04-22T11:18:00,227.48,1.29,6.8,OFF,,,,756.7772,2290.768,24.91
ESP32_FEWCD01,2025-04-22T12:18:00,228.41,5.16,6.93,ON,265.07,23.91,-0.02844,757.5892,2297.539,23.61
ESP32_FEWCD01,2025-04-22T13:18:00,235.96,3.66,6.54,ON,272.95,23.27,-0.03355,759.3993,2271.271,22.33
ESP32_FEWCD01,2025-04-22T14:18:00,229.53,4.05,7.27,ON,271.55,22.36,-0.03233,757.9466,2281.386,21.17
ESP32_FEWCD01,2025-04-22T15:18:00,229.27,3.96,6.01,OFF,,,,756.8483,2285.122,20.2
ESP32_FEWCD01,2025-04-22T16:18:00,233.82,2.11,6.51,OFF,,,,755.2388,2279.857,19.49
ESP32_FEWCD01,2025-04-22T17:18:00,249.21,4.7,7.26,OFF,,,,756.0626,2298.559,19.08
ESP32_FEWCD01,2025-04-22T18:18:00,236.84,2.46,5.89,ON,264.72,23.5,-0.02023,759.5167,2299.103,19.02
ESP32_FEWCD01,2025-04-22T19:18:00,242.3,3.09,6.53,ON,267.08,20.45,-0.02428,755.1741,2300.115,19.29
ESP32_FEWCD01,2025-04-22T20:18:00,250.07,4.7,7.18,ON,272.18,24.74,-0.0272,760.9072,2289.355,19.88
ESP32_FEWCD01,2025-04-22T21:18:00,245.2,2.42,5.58,OFF,,,,758.4567,2308.709,20.75
ESP32_FEWCD01,2025-04-22T22:18:00,253.07,6.52,7.26,OFF,,,,755.5065,2282.522,21.85
ESP32_FEWCD01,2025-04-22T23:18:00,241.94,1.68,6.24,OFF,,,,760.9953,2280.576,23.09
ESP32_FEWCD01,2025-04-23T00:18:00,233.13,1.29,6.77,ON,272.56,24.05,-0.02791,755.865,2285.872,24.39
ESP32_FEWCD01,2025-04-23T01:18:00,231.53,2.82,5.79,ON,267.44,22.69,-0.03292,755.777,2299.619,25.67
ESP32_FEWCD01,2025-04-23T02:18:00,229.79,5.04,6.23,ON,268.1,22.18,-0.02243,757.6727,2276.251,26.83
ESP32_FEWCD01,2025-04-23T03:18:00,234.76,4.52,6.97,OFF,,,,756.1303,2299.592,27.8
ESP32_FEWCD01,2025-04-23T04:18:00,235.81,4.35,6.54,OFF,,,,759.5082,2285.485,28.51
ESP32_FEWCD01,2025-04-23T05:18:00,226.74,4.73,7.39,OFF,,,,759.9219,2295.62,28.92
ESP32_FEWCD01,2025-04-23T06:18:00,231.9,5.82,6.19,ON,267.1,24.46,-0.0251,757.3096,2298.365,28.98
ESP32_FEWCD01,2025-04-23T07:18:00,253.9,5.4,5.68,ON,271.4,23.46,-0.02566,758.4018,2272.34,28.71
ESP32_FEWCD01,2025-04-23T08:18:00,233.92,3.19,7.43,ON,266.0,20.27,-0.02864,758.5478,2277.193,28.12
ESP32_FEWCD01,2025-04-23T09:18:00,234.07,6.4,7.48,OFF,,,,755.0265,2289.455,27.25
ESP32_FEWCD01,2025-04-23T10:18:00,253.71,3.53,6.87,OFF,,,,758.7504,2287.645,26.15
ESP32_FEWCD01,2025-04-23T11:18:00,235.26,2.95,6.68,OFF,,,,756.5437,2300.011,24.91
ESP32_FEWCD01,2025-04-23T12:18:00,232.2,5.66,6.04,ON,263.83,21.45,-0.02678,755.8801,2278.829,23.61
ESP32_FEWCD01,2025-04-23T13:18:00,230.83,5.22,6.51,ON,267.09,22.64,-0.03319,755.6858,2291.468,22.33
ESP32_FEWCD01,2025-04-23T14:18:00,236.73,3.92,6.18,ON,271.79,22.24,-0.02012,759.9364,2305.645,21.17
ESP32_FEWCD01,2025-04-23T15:18:00,242.53,5.87,6.11,OFF,,,,758.296,2297.668,20.2
ESP32_FEWCD01,2025-04-23T16:18:00,246.47,5.06,6.0,OFF,,,,760.7359,2309.258,19.49
ESP32_FEWCD01,2025-04-23T17:18:00,226.06,6.27,6.69,OFF,,,,756.2523,2284.031,19.08
ESP32_FEWCD01,2025-04-23T18:18:00,246.35,4.66,6.06,ON,268.24,23.76,-0.01692,756.4486,2288.018,19.02
ESP32_FEWCD01,2025-04-23T19:18:00,229.99,4.63,5.7,ON,267.72,23.1,-0.03441,757.7711,2309.623,19.29
ESP32_FEWCD01,2025-04-23T20:18:00,230.18,4.92,5.72,ON,270.24,22.3,-0.0324,760.3543,2273.516,19.88
ESP32_FEWCD01,2025-04-23T21:18:00,246.34,4.0,6.91,OFF,,,,756.5277,2275.106,20.75
ESP32_FEWCD01,2025-04-23T22:18:00,239.55,2.3,7.11,OFF,,,,756.957,2291.721,21.85
ESP32_FEWCD01,2025-04-23T23:18:00,241.77,3.11,7.14,OFF,,,,759.6902,2295.807,23.09
ESP32_FEWCD01,2025-04-24T00:18:00,250.21,2.02,5.73,ON,271.43,24.24,-0.01715,755.8596,2270.57,24.39
ESP32_FEWCD01,2025-04-24T01:18:00,254.05,5.7,5.7,ON,272.46,24.39,-0.03427,760.7291,2298.343,25.67
ESP32_FEWCD01,2025-04-24T02:18:00,251.02,3.03,6.72,ON,265.87,20.15,-0.03278,757.649,2299.676,26.83
ESP32_FEWCD01,2025-04-24T03:18:00,230.86,6.6,5.71,OFF,,,,758.4564,2286.089,27.8
ESP32_FEWCD01,2025-04-24T04:18:00,244.28,3.15,7.49,OFF,,,,757.7279,2270.23,28.51
ESP32_FEWCD01,2025-04-24T05:18:00,239.75,4.17,6.17,OFF,,,,759.1088,2309.583,28.92
ESP32_FEWCD01,2025-04-24T06:18:00,238.77,4.45,5.87,ON,269.95,20.19,-0.03203,759.9905,2302.002,28.98
ESP32_FEWCD01,2025-04-24T07:18:00,237.63,5.96,5.79,ON,264.56,20.77,-0.02765,759.721,2274.242,28.71
ESP32_FEWCD01,2025-04-24T08:18:00,234.88,4.84,6.06,ON,268.58,22.16,-0.02185,756.5017,2281.648,28.12
ESP32_FEWCD01,2025-04-24T09:18:00,227.44,3.42,6.81,OFF,,,,758.6914,2307.542,27.25
ESP32_FEWCD01,2025-04-24T10:18:00,232.9,1.6,6.8,OFF,,,,757.4852,2275.361,26.15
ESP32_FEWCD01,2025-04-24T11:18:00,226.74,1.68,6.09,OFF,,,,759.5984,2280.445,24.91
ESP32_FEWCD01,2025-04-24T12:18:00,233.93,1.13,6.02,ON,267.78,23.48,-0.01682,755.1571,2277.186,23.61
ESP32_FEWCD01,2025-04-24T13:18:00,237.48,3.42,7.26,ON,272.35,22.78,-0.03295,758.7921,2274.651,22.33
ESP32_FEWCD01,2025-04-24T14:18:00,242.13,1.61,6.51,ON,269.91,22.76,-0.02104,758.0198,2270.517,21.17
ESP32_FEWCD01,2025-04-24T15:18:00,235.53,4.27,6.3,OFF,,,,755.797,2292.697,20.2
ESP32_FEWCD01,2025-04-24T16:18:00,227.75,3.49,6.58,OFF,,,,759.9619,2300.395,19.49
ESP32_FEWCD01,2025-04-24T17:18:00,227.0,5.71,6.47,OFF,,,,759.97,2282.178,19.08
ESP32_FEWCD01,2025-04-24T18:18:00,228.4,6.13,6.23,ON,269.21,24.64,-0.02287,755.6052,2301.98,19.02
ESP32_FEWCD01,2025-04-24T19:18:00,228.56,6.16,7.01,ON,265.2,20.53,-0.02018,756.5544,2300.658,19.29
ESP32_FEWCD01,2025-04-24T20:18:00,247.63,1.75,6.83,ON,271.54,22.12,-0.01842,757.3154,2301.017,19.88
ESP32_FEWCD01,2025-04-24T21:18:00,225.21,5.88,5.82,OFF,,,,756.6891,2299.996,20.75
ESP32_FEWCD01,2025-04-24T22:18:00,248.09,5.7,7.34,OFF,,,,760.2061,2305.402,21.85
ESP32_FEWCD01,2025-04-24T23:18:00,250.64,4.81,6.71,OFF,,,,758.3718,2290.533,23.09
ESP32_FEWCD01,2025-04-25T00:18:00,237.23,6.76,5.87,ON,265.95,21.17,-0.02987,756.8091,2304.912,24.39
ESP32_FEWCD01,2025-04-25T01:18:00,243.08,2.12,6.16,ON,272.27,20.65,-0.03219,755.865,2273.565,25.67
ESP32_FEWCD01,2025-04-25T02:18:00,239.14,6.74,5.93,ON,268.84,24.14,-0.01639,758.5023,2285.498,26.83
ESP32_FEWCD01,2025-04-25T03:18:00,241.53,2.08,6.94,OFF,,,,755.9869,2271.561,27.8
ESP32_FEWCD01,2025-04-25T04:18:00,225.96,2.05,7.06,OFF,,,,758.1775,2270.083,28.51
ESP32_FEWCD01,2025-04-25T05:18:00,242.18,5.17,6.68,OFF,,,,757.1839,2286.101,28.92
ESP32_FEWCD01,2025-04-25T06:18:00,238.03,1.46,6.02,ON,270.55,20.98,-0.02917,755.6308,2309.432,28.98
ESP32_FEWCD01,2025-04-25T07:18:00,230.42,4.54,6.67,ON,269.87,22.78,-0.03275,760.3893,2304.128,28.71
ESP32_FEWCD01,2025-04-25T08:18:00,236.01,6.93,6.22,ON,267.35,22.35,-0.02575,759.849,2303.628,28.12
ESP32_FEWCD01,2025-04-25T09:18:00,254.64,2.84,6.2,OFF,,,,760.3451,2282.195,27.25
ESP32_FEWCD01,2025-04-25T10:18:00,249.6,5.24,6.86,OFF,,,,759.5377,2281.429,26.15
ESP32_FEWCD01,2025-04-25T11:18:00,249.89,1.14,6.86,OFF,,,,758.8529,2274.838,24.91
ESP32_FEWCD01,2025-04-25T12:18:00,254.68,3.61,5.57,ON,272.33,20.34,-0.02026,760.5278,2293.014,23.61
ESP32_FEWCD01,2025-04-25T13:18:00,225.68,5.97,7.14,ON,266.03,24.95,-0.02426,755.2173,2297.678,22.33
ESP32_FEWCD01,2025-04-25T14:18:00,246.14,1.13,6.78,ON,270.35,24.73,-0.02407,757.5944,2307.78,21.17
ESP32_FEWCD01,2025-04-25T15:18:00,227.97,2.14,5.83,OFF,,,,755.7927,2273.595,20.2
ESP32_FEWCD01,2025-04-25T16:18:00,248.32,2.56,5.69,OFF,,,,758.604,2296.25,19.49
ESP32_FEWCD01,2025-04-25T17:18:00,239.6,2.38,6.15,OFF,,,,756.0007,2304.611,19.08
ESP32_FEWCD01,2025-04-25T18:18:00,227.64,5.39,6.84,ON,269.5,20.66,-0.01746,755.3777,2295.781,19.02
ESP32_FEWCD01,2025-04-25T19:18:00,238.16,1.39,7.3,ON,264.84,20.51,-0.03437,757.1746,2298.809,19.29
ESP32_FEWCD01,2025-04-25T20:18:00,245.46,1.68,7.41,ON,267.59,21.61,-0.02801,757.7819,2271.216,19.88
ESP32_FEWCD01,2025-04-25T21:18:00,233.65,1.42,6.42,OFF,,,,758.1562,2290.854,20.75
ESP32_FEWCD01,2025-04-25T22:18:00,242.13,6.35,6.24,OFF,,,,756.3425,2271.238,21.85
ESP32_FEWCD01,2025-04-25T23:18:00,253.09,6.6,6.16,OFF,,,,759.0074,2283.102,23.09
ESP32_FEWCD01,2025-04-26T00:18:00,232.63,5.7,6.72,ON,268.71,24.8,-0.02151,758.4855,2283.579,24.39
ESP32_FEWCD01,2025-04-26T01:18:00,236.58,4.97,7.13,ON,268.8,20.63,-0.02606,757.2521,2289.352,25.67
ESP32_FEWCD01,2025-04-26T02:18:00,240.97,5.28,5.92,ON,265.58,21.73,-0.02313,755.697,2308.018,26.83
ESP32_FEWCD01,2025-04-26T03:18:00,249.65,1.98,5.76,OFF,,,,758.8095,2289.516,27.8
ESP32_FEWCD01,2025-04-26T04:18:00,236.27,1.76,6.42,OFF,,,,756.59,2285.155,28.51
ESP32_FEWCD01,2025-04-26T05:18:00,242.72,6.13,5.91,OFF,,,,755.7714,2296.861,28.92
ESP32_FEWCD01,2025-04-26T06:18:00,236.36,1.92,6.03,ON,267.57,21.53,-0.03129,756.9819,2304.377,28.98
ESP32_FEWCD01,2025-04-26T07:18:00,238.08,6.94,5.98,ON,269.79,24.12,-0.03173,755.1759,2298.974,28.71
ESP32_FEWCD01,2025-04-26T08:18:00,240.25,4.19,6.08,ON,270.77,23.99,-0.02467,756.5185,2297.362,28.12
ESP32_FEWCD01,2025-04-26T09:18:00,248.78,5.94,5.65,OFF,,,,760.8393,2284.369,27.25
ESP32_FEWCD01,2025-04-26T10:18:00,235.53,5.85,6.07,OFF,,,,757.0083,2275.942,26.15
ESP32_FEWCD01,2025-04-26T11:18:00,254.9,3.27,6.8,OFF,,,,757.2398,2273.53,24.91
ESP32_FEWCD01,2025-04-26T12:18:00,241.19,2.8,7.09,ON,266.43,20.4,-0.03148,759.57,2294.113,23.61
ESP32_FEWCD01,2025-04-26T13:18:00,232.95,5.84,7.03,ON,272.9,24.99,-0.01931,759.6997,2309.478,22.33
ESP32_FEWCD01,2025-04-26T14:18:00,246.21,5.32,5.92,ON,264.91,23.08,-0.03238,756.2765,2304.123,21.17
ESP32_FEWCD01,2025-04-26T15:18:00,248.57,4.65,6.99,OFF,,,,756.0088,2291.893,20.2
ESP32_FEWCD01,2025-04-26T16:18:00,239.08,6.21,6.2,OFF,,,,756.1598,2307.045,19.49
ESP32_FEWCD01,2025-04-26T17:18:00,229.9,4.85,7.31,OFF,,,,759.3747,2298.445,19.08
ESP32_FEWCD01,2025-04-26T18:18:00,245.6,6.36,6.29,ON,264.61,23.98,-0.02941,756.8986,2306.133,19.02
ESP32_FEWCD01,2025-04-26T19:18:00,238.78,1.81,6.72,ON,264.12,21.56,-0.01753,755.3541,2278.851,19.29
ESP32_FEWCD01,2025-04-26T20:18:00,229.52,6.32,7.5,ON,266.65,20.38,-0.02017,756.6688,2287.563,19.88
ESP32_FEWCD01,2025-04-26T21:18:00,249.71,6.7,7.15,OFF,,,,757.3577,2303.263,20.75
ESP32_FEWCD01,2025-04-26T22:18:00,237.18,2.57,6.61,OFF,,,,758.4096,2293.507,21.85
ESP32_FEWCD01,2025-04-26T23:18:00,233.1,1.21,7.0,OFF,,,,757.2198,2296.21,23.09
ESP32_FEWCD01,2025-04-27T00:18:00,247.36,6.66,6.99,ON,267.03,21.72,-0.03018,756.7598,2272.778,24.39
ESP32_FEWCD01,2025-04-27T01:18:00,251.48,4.27,5.63,ON,271.21,22.79,-0.02529,758.6861,2290.32,25.67
ESP32_FEWCD01,2025-04-27T02:18:00,243.36,5.0,6.71,ON,269.84,20.08,-0.03376,755.3393,2283.67,26.83
ESP32_FEWCD01,2025-04-27T03:18:00,250.02,6.04,6.53,OFF,,,,755.3696,2309.642,27.8
ESP32_FEWCD01,2025-04-27T04:18:00,227.17,6.01,5.85,OFF,,,,759.6481,2283.725,28.51
ESP32_FEWCD01,2025-04-27T05:18:00,243.57,6.1,7.17,OFF,,,,760.8848,2286.121,28.92
ESP32_FEWCD01,2025-04-27T06:18:00,230.05,5.42,7.22,ON,269.82,24.21,-0.03454,758.871,2287.691,28.98
ESP32_FEWCD01,2025-04-27T07:18:00,251.73,5.08,7.08,ON,265.48,22.14,-0.01707,759.1811,2284.938,28.71
ESP32_FEWCD01,2025-04-27T08:18:00,241.01,4.19,6.3,ON,270.9,20.6,-0.02183,760.1224,2296.805,28.12
ESP32_FEWCD01,2025-04-27T09:18:00,234.49,4.43,6.07,OFF,,,,756.7979,2296.465,27.25
ESP32_FEWCD01,2025-04-27T10:18:00,250.57,6.47,6.35,OFF,,,,757.1914,2289.414,26.15
ESP32_FEWCD01,2025-04-27T11:18:00,242.89,3.62,7.42,OFF,,,,757.5143,2285.536,24.91
ESP32_FEWCD01,2025-04-27T12:18:00,226.61,5.51,6.69,ON,272.18,22.15,-0.03318,758.2163,2302.044,23.61
ESP32_FEWCD01,2025-04-27T13:18:00,234.91,2.68,6.82,ON,265.5,21.49,-0.03284,755.7423,2309.117,22.33
ESP32_FEWCD01,2025-04-27T14:18:00,243.79,2.65,5.79,ON,265.14,20.64,-0.02313,755.1349,2278.946,21.17
ESP32_FEWCD01,2025-04-27T15:18:00,233.54,1.34,7.48,OFF,,,,756.6843,2279.484,20.2
ESP32_FEWCD01,2025-04-27T16:18:00,228.24,4.46,5.89,OFF,,,,760.7954,2280.781,19.49
ESP32_FEWCD01,2025-04-27T17:18:00,228.8,2.1,5.55,OFF,,,,757.4502,2290.683,19.08
ESP32_FEWCD01,2025-04-27T18:18:00,227.99,2.29,7.31,ON,265.7,24.93,-0.01521,756.3783,2279.64,19.02
ESP32_FEWCD01,2025-04-27T19:18:00,233.07,6.71,5.72,ON,263.24,22.28,-0.02305,758.1999,2288.789,19.29
ESP32_FEWCD01,2025-04-27T20:18:00,235.29,4.57,6.18,ON,269.08,21.1,-0.03086,757.8785,2275.156,19.88
ESP32_FEWCD01,2025-04-27T21:18:00,247.56,4.83,6.37,OFF,,,,759.2251,2270.729,20.75
ESP32_FEWCD01,2025-04-27T22:18:00,246.05,1.52,7.36,OFF,,,,759.568,2305.428,21.85
ESP32_FEWCD01,2025-04-27T23:18:00,226.1,4.29,5.66,OFF,,,,759.7553,2271.658,23.09
ESP32_FEWCD01,2025-04-28T00:18:00,243.11,6.92,7.15,ON,268.9,21.86,-0.03484,760.597,2294.434,24.39
ESP32_FEWCD01,2025-04-28T01:18:00,235.02,1.55,5.84,ON,266.61,22.12,-0.0219,757.654,2289.883,25.67
ESP32_FEWCD01,2025-04-28T02:18:00,239.12,3.91,5.82,ON,272.04,23.17,-0.02598,756.8458,2309.926,26.83
ESP32_FEWCD01,2025-04-28T03:18:00,226.75,5.28,6.23,OFF,,,,755.8321,2309.891,27.8
ESP32_FEWCD01,2025-04-28T04:18:00,236.84,4.81,7.13,OFF,,,,756.5077,2297.534,28.51
ESP32_FEWCD01,2025-04-28T05:18:00,228.83,1.98,6.31,OFF,,,,755.3594,2306.689,28.92
ESP32_FEWCD01,2025-04-28T06:18:00,253.65,3.13,7.0,ON,271.79,23.91,-0.01727,758.2583,2303.906,28.98
ESP32_FEWCD01,2025-04-28T07:18:00,242.51,5.01,6.05,ON,269.22,23.42,-0.01976,757.9865,2291.68,28.71
ESP32_FEWCD01,2025-04-28T08:18:00,254.92,6.78,6.21,ON,272.63,20.34,-0.0159,756.0264,2292.87,28.12
ESP32_FEWCD01,2025-04-28T09:18:00,240.49,5.63,5.6,OFF,,,,755.7217,2309.38,27.25
ESP32_FEWCD01,2025-04-28T10:18:00,242.44,4.63,6.1,OFF,,,,755.9902,2290.122,26.15
ESP32_FEWCD01,2025-04-28T11:18:00,237.88,4.65,7.5,OFF,,,,760.3731,2305.3,24.91
ESP32_FEWCD01,2025-04-28T12:18:00,247.66,1.66,6.88,ON,270.25,20.83,-0.0316,755.5423,2273.536,23.61
ESP32_FEWCD01,2025-04-28T13:18:00,240.44,6.3,7.43,ON,263.32,21.2,-0.02201,758.8401,2290.072,22.33
ESP32_FEWCD01,2025-04-28T14:18:00,248.93,1.67,6.79,ON,272.49,21.48,-0.03174,759.3509,2276.442,21.17
ESP32_FEWCD01,2025-04-28T15:18:00,246.19,4.77,6.57,OFF,,,,759.2794,2285.883,20.2
ESP32_FEWCD01,2025-04-28T16:18:00,229.12,6.25,6.89,OFF,,,,757.9982,2280.373,19.49
ESP32_FEWCD01,2025-04-28T17:18:00,226.62,5.43,7.17,OFF,,,,757.0953,2298.399,19.08
ESP32_FEWCD01,2025-04-28T18:18:00,254.05,5.33,6.35,ON,270.27,20.56,-0.0171,760.1489,2289.542,19.02
ESP32_FEWCD01,2025-04-28T19:18:00,253.71,1.65,6.23,ON,263.56,24.48,-0.0273,759.5431,2301.224,19.29
ESP32_FEWCD01,2025-04-28T20:18:00,235.45,6.94,7.48,ON,269.15,21.87,-0.03447,755.2475,2281.727,19.88
ESP32_FEWCD01,2025-04-28T21:18:00,243.32,4.98,6.74,OFF,,,,758.9751,2296.724,20.75
ESP32_FEWCD01,2025-04-28T22:18:00,244.6,4.7,6.06,OFF,,,,757.7009,2273.271,21.85
ESP32_FEWCD01,2025-04-28T23:18:00,244.61,4.82,5.78,OFF,,,,757.8342,2282.511,23.09
ESP32_FEWCD01,2025-04-29T00:18:00,252.92,5.97,5.9,ON,264.15,20.62,-0.01874,756.6826,2302.38,24.39
ESP32_FEWCD01,2025-04-29T01:18:00,247.41,4.9,7.11,ON,266.87,20.55,-0.02961,759.8101,2270.458,25.67
ESP32_FEWCD01,2025-04-29T02:18:00,253.75,6.6,7.5,ON,263.94,21.74,-0.02221,760.7195,2282.776,26.83
ESP32_FEWCD01,2025-04-29T03:18:00,236.14,6.6,6.58,OFF,,,,755.8376,2289.548,27.8
ESP32_FEWCD01,2025-04-29T04:18:00,237.23,5.95,5.83,OFF,,,,758.7654,2273.19,28.51
ESP32_FEWCD01,2025-04-29T05:18:00,234.85,4.75,7.09,OFF,,,,758.5203,2277.598,28.92
ESP32_FEWCD01,2025-04-29T06:18:00,228.59,6.23,6.89,ON,271.19,20.22,-0.01874,756.1136,2299.491,28.98
ESP32_FEWCD01,2025-04-29T07:18:00,247.24,4.78,6.76,ON,267.48,24.76,-0.03479,757.8077,2308.864,28.71
ESP32_FEWCD01,2025-04-29T08:18:00,236.17,4.55,5.8,ON,271.44,22.23,-0.03343,759.1062,2308.072,28.12
ESP32_FEWCD01,2025-04-29T09:18:00,240.06,1.62,7.42,OFF,,,,756.1504,2270.341,27.25
ESP32_FEWCD01,2025-04-29T10:18:00,238.97,6.76,7.11,OFF,,,,757.123,2271.633,26.15
ESP32_FEWCD01,2025-04-29T11:18:00,226.95,4.92,5.98,OFF,,,,757.4379,2273.31,24.91
ESP32_FEWCD01,2025-04-29T12:18:00,250.67,5.28,5.91,ON,266.33,24.33,-0.02201,757.0962,2281.437,23.61
ESP32_FEWCD01,2025-04-29T13:18:00,239.21,4.85,6.7,ON,263.8,21.47,-0.02128,759.7254,2297.683,22.33
ESP32_FEWCD01,2025-04-29T14:18:00,245.39,1.58,6.69,ON,270.11,21.86,-0.01755,759.4099,2272.251,21.17
ESP32_FEWCD01,2025-04-29T15:18:00,238.81,5.14,5.98,OFF,,,,756.4727,2281.255,20.2
ESP32_FEWCD01,2025-04-29T16:18:00,248.96,2.39,6.08,OFF,,,,755.9894,2270.169,19.49
ESP32_FEWCD01,2025-04-29T17:18:00,240.23,1.37,5.74,OFF,,,,756.1204,2284.901,19.08
ESP32_FEWCD01,2025-04-29T18:18:00,252.25,1.06,5.73,ON,264.74,22.13,-0.01849,759.131,2307.103,19.02
ESP32_FEWCD01,2025-04-29T19:18:00,242.0,6.36,5.81,ON,267.11,24.13,-0.02453,760.9275,2284.917,19.29
ESP32_FEWCD01,2025-04-29T20:18:00,245.85,6.33,6.42,ON,265.1,20.05,-0.02888,758.1147,2308.491,19.88
ESP32_FEWCD01,2025-04-29T21:18:00,254.97,2.78,6.98,OFF,,,,755.9259,2300.568,20.75
ESP32_FEWCD01,2025-04-29T22:18:00,242.43,2.67,6.66,OFF,,,,756.0563,2281.734,21.85
ESP32_FEWCD01,2025-04-29T23:18:00,252.41,1.34,6.3,OFF,,,,757.8121,2278.617,23.09
ESP32_FEWCD01,2025-04-30T00:18:00,245.51,5.42,5.73,ON,271.16,24.28,-0.02781,760.8766,2308.457,24.39
ESP32_FEWCD01,2025-04-30T01:18:00,229.75,4.16,6.99,ON,263.79,20.59,-0.02678,759.0055,2303.262,25.67
ESP32_FEWCD01,2025-04-30T02:18:00,243.32,3.12,7.38,ON,265.07,22.22,-0.03484,758.9922,2305.228,26.83
